2024-03-15 13:08:37.156860,0,0,False
2024-03-15 13:09:03.300683,0,5,False
2024-03-15 13:09:03.460684,4,1,False
2024-03-15 13:09:03.626685,4,11,False
2024-03-15 13:09:03.756649,13,4,False
2024-03-15 13:09:03.999072,13,8,False
2024-03-15 13:09:04.147292,4,11,False
2024-03-15 13:09:04.357278,7,10,False
2024-03-15 13:09:47.682470,5,6,False
2024-03-15 13:09:47.886022,11,6,False
2024-03-15 13:09:47.985017,14,6,False
2024-03-15 13:09:48.151020,18,3,False
2024-03-15 13:09:48.254017,24,4,False
2024-03-15 13:09:48.407020,26,12,False
2024-03-15 13:09:48.661382,35,14,False
2024-03-15 13:09:48.843601,36,24,False
2024-03-15 13:09:49.005494,39,29,False
2024-03-15 13:13:21.264433,0,0,False
2024-03-15 13:13:21.965301,5,0,False
2024-03-15 13:13:24.863144,5,5,False
2024-03-15 13:13:25.023172,13,3,False
2024-03-15 13:13:25.161172,16,3,False
2024-03-15 13:13:25.310173,20,3,False
2024-03-15 13:13:25.457120,15,6,False
2024-03-15 13:13:28.240870,20,6,False
2024-03-15 13:13:28.358875,11,2,False
2024-03-15 13:13:42.941986,7,10,False
2024-03-15 13:13:43.144985,4,10,False
2024-03-15 13:13:43.311261,8,13,False
2024-03-15 13:13:45.423352,2,21,False
2024-03-15 13:13:45.587337,12,14,False
2024-03-15 13:13:45.726337,13,4,False
2024-03-15 13:13:45.875333,9,1,False
2024-03-15 13:13:47.397124,0,8,False
2024-03-15 13:13:47.546387,0,4,False
2024-03-15 13:13:47.730086,9,6,False
2024-03-15 13:13:47.894089,11,1,False
2024-03-15 13:13:48.033088,18,6,False
2024-03-15 13:13:48.164782,10,9,False
2024-03-15 13:13:48.310781,4,11,False
2024-03-15 13:13:48.440456,7,15,False
2024-03-15 13:13:48.576453,4,9,False
2024-03-15 13:13:48.726454,12,7,False
2024-03-15 13:13:48.874171,19,7,False
2024-03-15 13:14:04.387162,19,13,False
2024-03-15 13:14:04.582161,17,4,False
2024-03-15 13:14:04.749861,25,5,False
2024-03-15 13:14:04.889602,33,10,True
2024-03-15 13:14:05.027601,39,19,True
2024-03-15 13:14:05.164598,43,23,True
2024-03-15 13:14:05.394929,52,23,True
2024-03-15 13:14:22.945767,59,30,True
2024-03-15 13:14:23.178333,50,36,True
2024-03-15 13:14:23.312332,59,29,True
2024-03-15 13:14:23.487339,60,31,True
2024-03-15 13:14:31.568103,50,34,True
2024-03-15 13:14:31.871793,44,42,True
2024-03-15 13:14:31.948798,39,47,True
2024-03-15 13:14:32.079798,40,39,True
2024-03-15 13:14:32.201792,43,39,True
2024-03-15 13:14:32.344896,42,34,True
2024-03-15 13:14:32.486313,52,44,True
2024-03-15 13:14:32.619674,53,41,True
2024-03-15 13:14:32.880804,51,44,True
2024-03-15 13:14:33.059096,41,38,True
2024-03-15 13:14:42.245934,38,33,True
2024-03-15 13:14:42.461623,42,33,True
2024-03-15 13:14:42.631335,40,42,True
2024-03-15 13:14:42.749338,47,39,True
2024-03-15 13:14:42.896335,44,41,True
2024-03-15 13:14:43.102332,34,41,True
2024-03-15 13:14:43.269450,41,38,True
